"","y","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","minute"
"1504",247,"Kevin Durant","Golden State Warriors","1/20/17",2016,4,6,57,"shot_no","Jump Shot","3PT Field Goal",29,"Houston Rockets",156,42
"1505",67,"Kevin Durant","Golden State Warriors","1/20/17",2016,2,4,28,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",12,20
"1506",174,"Kevin Durant","Golden State Warriors","1/20/17",2016,2,4,4,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",177,20
"1507",120,"Kevin Durant","Golden State Warriors","1/20/17",2016,4,3,40,"shot_yes","Jump Shot","2PT Field Goal",20,"Houston Rockets",-168,45
"1508",131,"Kevin Durant","Golden State Warriors","1/20/17",2016,2,1,9,"shot_no","Jump Shot","2PT Field Goal",17,"Houston Rockets",117,23
"1509",242,"Kevin Durant","Golden State Warriors","1/20/17",2016,1,2,35,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",89,10
"1510",208,"Kevin Durant","Golden State Warriors","1/20/17",2016,3,5,30,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",171,31
"1511",41,"Kevin Durant","Golden State Warriors","1/28/17",2016,1,4,54,"shot_no","Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",223,8
"1512",156,"Kevin Durant","Golden State Warriors","1/2/17",2016,3,3,47,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",218,33
"1513",264,"Kevin Durant","Golden State Warriors","1/2/17",2016,4,3,13,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",9,45
"1514",21,"Kevin Durant","Golden State Warriors","1/2/17",2016,2,9,51,"shot_no","Jump Shot","2PT Field Goal",3,"Denver Nuggets",25,15
"1515",115,"Kevin Durant","Golden State Warriors","1/2/17",2016,2,8,9,"shot_no","Jump Shot","2PT Field Goal",18,"Denver Nuggets",145,16
"1516",205,"Kevin Durant","Golden State Warriors","1/28/17",2016,2,1,3,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",158,23
"1517",175,"Kevin Durant","Golden State Warriors","1/28/17",2016,2,5,14,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",56,19
"1518",223,"Kevin Durant","Golden State Warriors","1/28/17",2016,3,6,21,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",146,30
"1519",175,"Kevin Durant","Golden State Warriors","2/27/17",2016,2,5,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-192,19
"1520",13,"Kevin Durant","Golden State Warriors","2/27/17",2016,3,11,41,"shot_yes","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-235,25
"1521",214,"Kevin Durant","Golden State Warriors","1/29/17",2016,4,2,1,"shot_yes","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",9,46
"1522",257,"Kevin Durant","Golden State Warriors","1/29/17",2016,1,1,27,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",14,11
"1523",193,"Kevin Durant","Golden State Warriors","1/29/17",2016,1,9,54,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",155,3
"1524",7,"Kevin Durant","Golden State Warriors","1/29/17",2016,1,9,20,"shot_yes","Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",-104,3
"1525",185,"Kevin Durant","Golden State Warriors","1/29/17",2016,1,1,55,"shot_yes","Jump Shot","2PT Field Goal",22,"Portland Trail Blazers",133,11
"1526",11,"Kevin Durant","Golden State Warriors","2/10/17",2016,2,1,35,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",232,23
"1527",262,"Kevin Durant","Golden State Warriors","2/4/17",2016,2,4,37,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-2,20
"1528",252,"Kevin Durant","Golden State Warriors","2/4/17",2016,1,4,48,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-27,8
"1529",229,"Kevin Durant","Golden State Warriors","2/4/17",2016,4,6,46,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",114,42
"1530",3,"Kevin Durant","Golden State Warriors","2/4/17",2016,1,11,43,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,1
"1531",175,"Kevin Durant","Golden State Warriors","2/4/17",2016,3,2,0,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-171,34
"1532",249,"Kevin Durant","Golden State Warriors","2/4/17",2016,3,10,21,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",50,26
"1533",8,"Kevin Durant","Golden State Warriors","2/15/17",2016,3,11,0,"shot_yes","Jump Shot","2PT Field Goal",18,"Sacramento Kings",187,25
"1534",198,"Kevin Durant","Golden State Warriors","2/15/17",2016,1,4,11,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",153,8
"1535",203,"Kevin Durant","Golden State Warriors","2/15/17",2016,1,4,39,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-156,8
"1536",43,"Kevin Durant","Golden State Warriors","2/15/17",2016,1,5,35,"shot_no","Jump Shot","2PT Field Goal",5,"Sacramento Kings",-30,7
"1537",198,"Kevin Durant","Golden State Warriors","2/15/17",2016,2,3,5,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",192,21
"1538",115,"Kevin Durant","Golden State Warriors","2/15/17",2016,2,7,25,"shot_yes","Jump Shot","2PT Field Goal",17,"Sacramento Kings",135,17
"1539",223,"Kevin Durant","Golden State Warriors","2/15/17",2016,2,1,23,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-150,23
"1540",7,"Kevin Durant","Golden State Warriors","2/10/17",2016,1,6,40,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",236,6
"1541",174,"Kevin Durant","Golden State Warriors","2/10/17",2016,3,7,56,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",184,29
"1542",87,"Kevin Durant","Golden State Warriors","2/10/17",2016,3,10,33,"shot_yes","Jump Shot","2PT Field Goal",13,"Memphis Grizzlies",109,26
"1543",210,"Kevin Durant","Golden State Warriors","2/10/17",2016,4,3,42,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",158,45
"1544",154,"Kevin Durant","Golden State Warriors","2/10/17",2016,3,9,2,"shot_no","Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",151,27
"1545",232,"Kevin Durant","Golden State Warriors","2/10/17",2016,1,8,6,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",99,4
"1546",-1,"Kevin Durant","Golden State Warriors","12/25/16",2016,4,10,5,"shot_yes","Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-7,38
"1547",0,"Kevin Durant","Golden State Warriors","12/13/16",2016,1,0,17,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",20,12
"1548",26,"Kevin Durant","Golden State Warriors","2/2/17",2016,2,0,33,"shot_yes","Layup Shot","2PT Field Goal",3,"Los Angeles Clippers",17,24
"1549",2,"Kevin Durant","Golden State Warriors","10/28/16",2016,1,6,26,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-22,6
"1550",3,"Kevin Durant","Golden State Warriors","10/28/16",2016,1,3,2,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,9
"1551",8,"Kevin Durant","Golden State Warriors","10/28/16",2016,4,0,37,"shot_yes","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",15,48
"1552",16,"Kevin Durant","Golden State Warriors","12/7/16",2016,2,10,51,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-4,14
"1553",7,"Kevin Durant","Golden State Warriors","11/23/16",2016,2,0,42,"shot_yes","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,24
"1554",-11,"Kevin Durant","Golden State Warriors","11/4/16",2016,1,5,56,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-5,7
"1555",11,"Kevin Durant","Golden State Warriors","11/10/16",2016,4,8,4,"shot_no","Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,40
"1556",2,"Kevin Durant","Golden State Warriors","2/23/17",2016,2,5,50,"shot_no","Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",9,19
"1557",13,"Kevin Durant","Golden State Warriors","12/28/16",2016,1,6,26,"shot_yes","Layup Shot","2PT Field Goal",1,"Toronto Raptors",1,6
"1558",21,"Kevin Durant","Golden State Warriors","1/8/17",2016,4,4,34,"shot_no","Layup Shot","2PT Field Goal",2,"Sacramento Kings",5,44
"1559",7,"Kevin Durant","Golden State Warriors","12/8/16",2016,2,9,26,"shot_yes","Layup Shot","2PT Field Goal",1,"Utah Jazz",10,15
"1560",-10,"Kevin Durant","Golden State Warriors","2/28/17",2016,1,11,40,"shot_no","Layup Shot","2PT Field Goal",2,"Washington Wizards",25,1
"1561",0,"Kevin Durant","Golden State Warriors","12/15/16",2016,1,10,37,"shot_no","Layup Shot","2PT Field Goal",0,"New York Knicks",2,2
"1562",16,"Kevin Durant","Golden State Warriors","12/20/16",2016,3,11,25,"shot_no","Layup Shot","2PT Field Goal",1,"Utah Jazz",9,25
"1563",11,"Kevin Durant","Golden State Warriors","10/25/16",2016,2,0,46,"shot_no","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",15,24
"1564",3,"Kevin Durant","Golden State Warriors","12/11/16",2016,1,5,33,"shot_yes","Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",6,7
"1565",16,"Kevin Durant","Golden State Warriors","12/5/16",2016,2,1,43,"shot_yes","Layup Shot","2PT Field Goal",1,"Indiana Pacers",-9,23
"1566",-2,"Kevin Durant","Golden State Warriors","11/4/16",2016,2,7,16,"shot_yes","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-7,17
"1567",16,"Kevin Durant","Golden State Warriors","11/13/16",2016,3,7,16,"shot_no","Layup Shot","2PT Field Goal",1,"Phoenix Suns",0,29
"1568",-1,"Kevin Durant","Golden State Warriors","12/22/16",2016,2,8,25,"shot_no","Layup Shot","2PT Field Goal",1,"Brooklyn Nets",11,16
"1569",7,"Kevin Durant","Golden State Warriors","12/22/16",2016,3,4,17,"shot_yes","Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-9,32
"1570",21,"Kevin Durant","Golden State Warriors","12/1/16",2016,4,2,22,"shot_yes","Layup Shot","2PT Field Goal",2,"Houston Rockets",0,46
"1571",-1,"Kevin Durant","Golden State Warriors","12/3/16",2016,3,10,2,"shot_no","Layup Shot","2PT Field Goal",0,"Phoenix Suns",6,26
"1572",21,"Kevin Durant","Golden State Warriors","12/1/16",2016,3,11,44,"shot_no","Layup Shot","2PT Field Goal",2,"Houston Rockets",-1,25
"1573",2,"Kevin Durant","Golden State Warriors","1/6/17",2016,2,5,32,"shot_no","Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-1,19
"1574",8,"Kevin Durant","Golden State Warriors","2/1/17",2016,3,9,33,"shot_no","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",2,27
"1575",21,"Kevin Durant","Golden State Warriors","12/20/16",2016,3,9,54,"shot_yes","Layup Shot","2PT Field Goal",2,"Utah Jazz",17,27
"1576",3,"Kevin Durant","Golden State Warriors","11/19/16",2016,1,1,45,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-9,11
"1577",-1,"Kevin Durant","Golden State Warriors","11/19/16",2016,2,11,48,"shot_no","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-10,13
"1578",2,"Kevin Durant","Golden State Warriors","12/23/16",2016,3,6,39,"shot_yes","Layup Shot","2PT Field Goal",0,"Detroit Pistons",1,30
"1579",16,"Kevin Durant","Golden State Warriors","1/16/17",2016,1,7,42,"shot_no","Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",20,5
"1580",7,"Kevin Durant","Golden State Warriors","12/13/16",2016,1,9,15,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-25,3
"1581",43,"Kevin Durant","Golden State Warriors","1/6/17",2016,4,4,42,"shot_no","Pullup Bank shot","2PT Field Goal",12,"Memphis Grizzlies",-117,44
"1582",31,"Kevin Durant","Golden State Warriors","12/30/16",2016,2,10,29,"shot_yes","Pullup Jump shot","3PT Field Goal",22,"Dallas Mavericks",227,14
"1583",165,"Kevin Durant","Golden State Warriors","12/30/16",2016,2,9,18,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",0,15
"1584",262,"Kevin Durant","Golden State Warriors","11/3/16",2016,2,4,6,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",40,20
"1585",178,"Kevin Durant","Golden State Warriors","11/3/16",2016,1,0,4,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",181,12
"1586",175,"Kevin Durant","Golden State Warriors","12/1/16",2016,3,7,50,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Houston Rockets",61,29
"1587",244,"Kevin Durant","Golden State Warriors","1/6/17",2016,4,0,22,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Memphis Grizzlies",50,48
"1588",247,"Kevin Durant","Golden State Warriors","11/3/16",2016,2,4,21,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",92,20
"1589",144,"Kevin Durant","Golden State Warriors","1/29/17",2016,2,2,55,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",-9,22
"1590",311,"Kevin Durant","Golden State Warriors","2/11/17",2016,1,2,59,"shot_no","Pullup Jump shot","3PT Field Goal",31,"Oklahoma City Thunder",-56,10
"1591",139,"Kevin Durant","Golden State Warriors","2/1/17",2016,3,5,27,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Charlotte Hornets",117,31
"1592",149,"Kevin Durant","Golden State Warriors","11/3/16",2016,4,8,33,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",204,40
"1593",164,"Kevin Durant","Golden State Warriors","11/7/16",2016,2,6,51,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",-196,18
"1594",109,"Kevin Durant","Golden State Warriors","11/25/16",2016,3,9,24,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Lakers",117,27
"1595",259,"Kevin Durant","Golden State Warriors","11/3/16",2016,2,1,7,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",45,23
"1596",232,"Kevin Durant","Golden State Warriors","1/29/17",2016,4,6,10,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",81,42
"1597",149,"Kevin Durant","Golden State Warriors","12/30/16",2016,1,6,51,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Dallas Mavericks",19,6
"1598",51,"Kevin Durant","Golden State Warriors","12/1/16",2016,4,10,41,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Houston Rockets",230,38
"1599",121,"Kevin Durant","Golden State Warriors","12/22/16",2016,2,8,56,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Brooklyn Nets",96,16
"1600",159,"Kevin Durant","Golden State Warriors","12/20/16",2016,2,7,5,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",20,17
"1601",232,"Kevin Durant","Golden State Warriors","12/10/16",2016,2,8,22,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",97,16
"1602",193,"Kevin Durant","Golden State Warriors","10/25/16",2016,1,6,1,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"San Antonio Spurs",173,6
"1603",52,"Kevin Durant","Golden State Warriors","10/25/16",2016,1,0,53,"shot_no","Pullup Jump shot","2PT Field Goal",13,"San Antonio Spurs",-125,12
"1604",140,"Kevin Durant","Golden State Warriors","11/4/16",2016,1,1,48,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",-109,11
"1605",121,"Kevin Durant","Golden State Warriors","12/30/16",2016,1,1,4,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Dallas Mavericks",-71,11
"1606",254,"Kevin Durant","Golden State Warriors","2/11/17",2016,3,7,37,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",32,29
"1607",228,"Kevin Durant","Golden State Warriors","12/30/16",2016,3,11,39,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Dallas Mavericks",168,25
"1608",124,"Kevin Durant","Golden State Warriors","1/29/17",2016,3,7,29,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",-79,29
"1609",146,"Kevin Durant","Golden State Warriors","1/29/17",2016,3,3,28,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Portland Trail Blazers",97,33
"1610",46,"Kevin Durant","Golden State Warriors","12/17/16",2016,2,1,58,"shot_yes","Pullup Jump shot","2PT Field Goal",10,"Portland Trail Blazers",96,23
"1611",174,"Kevin Durant","Golden State Warriors","12/11/16",2016,3,1,34,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Minnesota Timberwolves",-102,35
"1612",139,"Kevin Durant","Golden State Warriors","12/5/16",2016,1,9,10,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Indiana Pacers",97,3
"1613",165,"Kevin Durant","Golden State Warriors","12/11/16",2016,1,11,6,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",96,1
"1614",120,"Kevin Durant","Golden State Warriors","1/2/17",2016,2,8,35,"shot_no","Pullup Jump shot","2PT Field Goal",13,"Denver Nuggets",-63,16
"1615",219,"Kevin Durant","Golden State Warriors","12/17/16",2016,3,3,14,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",-150,33
"1616",100,"Kevin Durant","Golden State Warriors","11/16/16",2016,4,9,58,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Toronto Raptors",-158,39
"1617",198,"Kevin Durant","Golden State Warriors","11/1/16",2016,1,0,1,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Portland Trail Blazers",-24,12
"1618",159,"Kevin Durant","Golden State Warriors","11/13/16",2016,1,2,23,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",205,10
"1619",159,"Kevin Durant","Golden State Warriors","11/1/16",2016,1,11,41,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Portland Trail Blazers",73,1
"1620",252,"Kevin Durant","Golden State Warriors","12/30/16",2016,4,8,42,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",46,40
"1621",259,"Kevin Durant","Golden State Warriors","1/29/17",2016,2,0,33,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Portland Trail Blazers",9,24
"1622",146,"Kevin Durant","Golden State Warriors","1/2/17",2016,1,10,25,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Denver Nuggets",-101,2
"1623",80,"Kevin Durant","Golden State Warriors","2/10/17",2016,3,10,9,"shot_no","Pullup Jump shot","2PT Field Goal",9,"Memphis Grizzlies",58,26
"1624",242,"Kevin Durant","Golden State Warriors","11/1/16",2016,3,4,10,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",53,32
"1625",115,"Kevin Durant","Golden State Warriors","11/1/16",2016,1,8,18,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",-114,4
"1626",65,"Kevin Durant","Golden State Warriors","12/10/16",2016,1,5,48,"shot_yes","Pullup Jump shot","2PT Field Goal",6,"Memphis Grizzlies",4,7
"1627",11,"Kevin Durant","Golden State Warriors","12/13/16",2016,1,3,16,"shot_yes","Pullup Jump shot","2PT Field Goal",11,"New Orleans Pelicans",114,9
"1628",131,"Kevin Durant","Golden State Warriors","12/30/16",2016,1,9,1,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",96,3
"1629",247,"Kevin Durant","Golden State Warriors","12/17/16",2016,3,8,39,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",84,28
"1630",134,"Kevin Durant","Golden State Warriors","12/1/16",2016,2,11,38,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",-140,13
"1631",183,"Kevin Durant","Golden State Warriors","11/13/16",2016,2,0,47,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",197,24
"1632",229,"Kevin Durant","Golden State Warriors","2/13/17",2016,3,10,12,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",110,26
"1633",129,"Kevin Durant","Golden State Warriors","2/11/17",2016,1,6,24,"shot_no","Pullup Jump shot","2PT Field Goal",13,"Oklahoma City Thunder",-47,6
"1634",26,"Kevin Durant","Golden State Warriors","1/16/17",2016,2,5,52,"shot_no","Pullup Jump shot","2PT Field Goal",11,"Cleveland Cavaliers",117,19
"1635",70,"Kevin Durant","Golden State Warriors","11/25/16",2016,4,9,11,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Los Angeles Lakers",148,39
"1636",267,"Kevin Durant","Golden State Warriors","11/9/16",2016,2,2,23,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-4,22
"1637",160,"Kevin Durant","Golden State Warriors","11/26/16",2016,2,11,25,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",38,13
"1638",61,"Kevin Durant","Golden State Warriors","2/2/17",2016,2,8,59,"shot_no","Pullup Jump shot","2PT Field Goal",8,"Los Angeles Clippers",-65,16
"1639",232,"Kevin Durant","Golden State Warriors","11/28/16",2016,3,2,57,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",114,34
"1640",46,"Kevin Durant","Golden State Warriors","11/7/16",2016,2,7,45,"shot_no","Pullup Jump shot","3PT Field Goal",22,"New Orleans Pelicans",225,17
"1641",158,"Kevin Durant","Golden State Warriors","11/25/16",2016,1,9,43,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",-104,3
"1642",175,"Kevin Durant","Golden State Warriors","1/8/17",2016,4,5,32,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Sacramento Kings",-1,43
"1643",267,"Kevin Durant","Golden State Warriors","2/10/17",2016,3,11,17,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",25,25
"1644",61,"Kevin Durant","Golden State Warriors","12/25/16",2016,3,8,55,"shot_yes","Pullup Jump shot","2PT Field Goal",7,"Cleveland Cavaliers",42,28
